open,high,low,close,volume,date
14455.314085757373,14771.691048870758,14199.651044477741,14729.930396183425,794.66299328,2018-01-03 11:00:00
14764.377184505413,14798.573566148892,14398.905693007084,14450.257782387353,615.85793279,2018-01-03 12:00:00
14469.243222348125,14889.22929412155,14400.525537400996,14854.319113028969,381.51175751,2018-01-03 13:00:00
14857.483823661123,15046.812906451223,14755.402451997688,14789.350048539844,586.63802592,2018-01-03 14:00:00
14812.872197935982,15033.900084493183,14790.050072619186,15033.500181501298,506.31192291,2018-01-03 15:00:00
15043.659303703287,15130.263582380983,14901.128105438027,15010.77527650842,479.67340947,2018-01-03 16:00:00
15012.795348577316,15059.98151276161,14778.995641178035,14800.199493752647,392.81168699,2018-01-03 17:00:00
14800.0872202939,14901.688054152211,14697.587166861771,14750.17779195696,432.79684152,2018-01-03 18:00:00
14710.311767682755,14847.338939097666,14670.76017871506,14700.352567585234,362.99464134,2018-01-03 19:00:00
14700.75898141614,14952.898847965262,14682.378283252929,14926.56422677248,346.27165069,2018-01-03 20:00:00
14940.633917525687,14998.759585054864,14833.028313765479,14928.813030127603,196.55558856,2018-01-03 21:00:00
14930.87726550486,14957.205646643773,14798.30505597651,14802.16007468495,264.59965736,2018-01-03 22:00:00
14793.77093077901,14950.262498982265,14712.198930659897,14923.694338811229,654.87471272,2018-01-03 23:00:00
14919.917933541423,14948.968234355623,14711.061544537533,14755.102875469456,822.4330107,2018-01-04 00:00:00
14767.944433269247,15179.908586861602,14649.822397576103,15171.542930005331,1185.60225423,2018-01-04 01:00:00
15175.597823523058,15280.318839210173,15058.57753803244,15110.871038770776,1058.23819401,2018-01-04 02:00:00
15107.398212740567,15219.027549243856,15015.078337773248,15020.94013372601,7.172049660000001,2018-01-04 03:00:00
14840.0,14840.0,14010.500001,14750.0,3.51825941,2018-01-04 04:00:00
15118.952056756863,15119.543149173262,14728.96558826022,14875.075206956635,890.30576487,2018-01-04 05:00:00
14889.909221659642,15100.17510709469,14848.043105774112,14898.994886965196,870.25172549,2018-01-04 06:00:00
14898.995678332498,14901.577123000481,14685.243737198258,14748.393133749432,1086.55378802,2018-01-04 07:00:00
14734.402552333084,14801.431232319197,14212.224748898883,14221.664218854836,1210.23284871,2018-01-04 08:00:00
14221.994702251406,14413.57193262133,13918.825564223209,14300.063210091223,1125.29872773,2018-01-04 09:00:00
14299.516384208107,14524.65680140771,14215.14859234676,14429.876528028875,1038.78841591,2018-01-04 10:00:00
14428.020316650953,14572.595865039586,14280.043142350949,14539.452356476257,975.55989347,2018-01-04 11:00:00
14538.883070736065,14655.989606734278,14182.424816382136,14398.513511019799,919.6503871,2018-01-04 12:00:00
14401.25695502977,14601.414306799414,14358.341321802367,14517.467520636914,876.89425983,2018-01-04 13:00:00
14519.668916230246,14601.364492154498,14404.226105509722,14513.468717072792,964.6187909399999,2018-01-04 14:00:00
14500.21571574703,14535.202367985032,14269.740891047035,14353.164087601688,1212.77197337,2018-01-04 15:00:00
14367.99004249683,14494.98993008075,14238.010157550705,14469.969952227602,1129.731622,2018-01-04 16:00:00
14469.97,14648.89,14400.97,14648.89,865.628274,2018-01-04 17:00:00
14647.99196863581,14863.99432265608,14629.99259175892,14810.98636052741,779.07673404,2018-01-04 18:00:00
14803.145435604676,14988.057665453838,14718.593707017852,14893.771477890117,866.37077131,2018-01-04 19:00:00
14904.26574406125,15011.589961865637,14722.248807671771,14799.387091445622,1130.02628729,2018-01-04 20:00:00
14799.817127140172,14946.998078123399,14732.764839535119,14798.310167968864,710.07526421,2018-01-04 21:00:00
14800.603123046278,14980.897036756849,14601.29739772761,14939.616533067747,765.74416478,2018-01-04 22:00:00
14896.120382963929,15100.25187950946,14774.065511650891,15059.773014389872,894.27266411,2018-01-04 23:00:00
15059.779791028617,15097.303215200187,14801.780922995275,14906.324805535343,702.42293476,2018-01-05 00:00:00
14906.005077082771,15102.93986850184,14845.26639980853,15039.831526161319,930.56173841,2018-01-05 01:00:00
15038.01048122347,15200.294675286545,15037.735023890395,15098.239259955042,987.1154011900001,2018-01-05 02:00:00
15097.999174697352,15179.987800352344,14642.064658140296,14965.343416967762,1015.5309276500001,2018-01-05 03:00:00
14969.837945994264,15084.246661792966,14600.465326502184,14821.05693413992,949.51495646,2018-01-05 04:00:00
14820.12186388625,15039.304875582486,14755.865630131615,15000.479892395662,865.43942299,2018-01-05 05:00:00
14999.208328064573,15020.259114508173,14700.124374963922,14952.389397589835,780.5076274,2018-01-05 06:00:00
14953.38330886253,14980.733186104053,14822.410911004179,14920.881804881907,846.9020347,2018-01-05 07:00:00
14914.758918555648,15449.994732344167,14878.00355843873,15424.152543875298,954.3744652199999,2018-01-05 08:00:00
15428.692025155966,16114.916342119786,15427.64112835975,15881.92858298996,1406.8726387899999,2018-01-05 09:00:00
15873.433786225134,16350.14088037206,15825.05595241765,16138.404043611643,806.40420549,2018-01-05 10:00:00
16105.61503448209,16186.054748048024,15868.467513600739,16090.518753904948,1086.8817318499998,2018-01-05 11:00:00
16090.395122849757,16140.795587229251,15761.549061447813,15839.216819497116,1008.81319733,2018-01-05 12:00:00
15837.800776607091,16198.9946952351,15749.852645419445,16093.99072534022,996.90794781,2018-01-05 13:00:00
16071.148481417888,16267.085492793814,15900.773964660362,16103.244622972936,993.1099029,2018-01-05 14:00:00
16103.174609385707,16170.219523443706,15980.154286764418,16087.967968257492,788.65621984,2018-01-05 15:00:00
16095.337107311869,16499.33154654406,16086.73315592896,16448.436956512116,1010.2127485499999,2018-01-05 16:00:00
16447.95798647816,17117.09212598393,16418.144359481652,16649.28629210833,942.0604954,2018-01-05 17:00:00
16649.550220219997,16987.583204070528,16474.53626895233,16577.893541741192,1013.4817954600001,2018-01-05 18:00:00
16578.244376072525,16673.0532417923,16308.75291336161,16592.225686936414,1258.05454644,2018-01-05 19:00:00
16593.929395858577,16669.988486783543,16352.823464014322,16668.317587503567,1068.64061451,2018-01-05 20:00:00
16672.838948256336,16949.999999998035,16649.89410166593,16799.822435234742,1072.52911114,2018-01-05 21:00:00
16799.864601028625,17048.247510653604,16645.333766876014,17021.314300839033,897.58008467,2018-01-05 22:00:00
17021.303043783697,17176.491440857342,16800.87381816639,16960.833196258074,931.1091072,2018-01-05 23:00:00
16960.426666024443,16999.67174349966,16677.545880293754,16997.498069478068,832.87537184,2018-01-06 00:00:00
16997.538893372675,17099.307585254912,16822.266840466218,17023.911747270635,1105.94253114,2018-01-06 01:00:00
17023.49424071659,17074.000376518416,16288.701555195461,16541.019129088992,1176.51190552,2018-01-06 02:00:00
16505.077312698104,16746.20581736641,16363.213614510018,16521.614407611814,1141.77504712,2018-01-06 03:00:00
16521.621907946505,16601.116440059493,16299.656063485138,16469.622440355255,1032.4727166300001,2018-01-06 04:00:00
16475.912761134816,16751.41233165092,16420.59263740697,16644.73368221635,474.55368698,2018-01-06 05:00:00
16641.655602128547,16722.210294234053,16565.086052901443,16607.393691656456,262.71490781,2018-01-06 06:00:00
16600.0,16604.98257446775,16414.324051089312,16516.756165507948,403.45129772,2018-01-06 07:00:00
16498.515890688257,16599.41107368257,16413.305647882527,16439.553397583553,529.58647654,2018-01-06 08:00:00
16439.5633116834,16538.30069578165,16339.160597777283,16419.162989929777,634.56926278,2018-01-06 09:00:00
16419.356398868385,16749.156394517806,16389.22065496943,16688.566344369257,627.11261653,2018-01-06 10:00:00
16689.029871665938,16748.596237735157,16421.145124287617,16528.17709614782,791.4824436800001,2018-01-06 11:00:00
16503.77476244835,16557.151747470372,16151.179066407825,16214.622757018557,931.87810799,2018-01-06 12:00:00
16214.6620973778,16372.390615202114,16011.15536870002,16167.668605847175,896.34103124,2018-01-06 13:00:00
16159.615085655169,16488.491807985167,16144.44777498451,16402.378693852177,890.71158568,2018-01-06 14:00:00
16415.21154328778,16637.89725801368,16329.699804713959,16552.49622410253,937.18056229,2018-01-06 15:00:00
16547.979321329487,16979.93621772838,16498.269847934098,16891.066819154825,837.98164414,2018-01-06 16:00:00
16890.876075626733,16938.56645112335,16709.887882995183,16888.591356117828,765.3515590100001,2018-01-06 17:00:00
16850.989491031054,16930.15326321357,16580.5543310266,16766.49857388711,786.88488315,2018-01-06 18:00:00
16769.834996355847,16840.542614094644,16607.513218325308,16768.225546829297,848.1025853599999,2018-01-06 19:00:00
16769.287540533987,16877.048363988644,16706.563343365953,16784.35549040052,540.62000732,2018-01-06 20:00:00
16806.928642901486,16840.62208397102,16612.079025260347,16790.418770704877,731.8839543400001,2018-01-06 21:00:00
16789.29362786594,17134.204902382648,16788.311403264895,16974.410954632403,846.15573396,2018-01-06 22:00:00
16976.94848414894,17143.587062456667,16970.902563128086,17067.853278180686,645.55337867,2018-01-06 23:00:00
17067.855424322242,17099.080159312303,16798.838620625706,17006.721489297997,729.51835175,2018-01-07 00:00:00
16949.785752289914,17017.74727942515,16791.936028342425,16950.95056747509,787.49600451,2018-01-07 01:00:00
16950.535630641065,16968.240465655734,16709.302675799983,16743.5823787238,818.5489216999999,2018-01-07 02:00:00
16743.290103144427,16800.104122726145,16603.820974921622,16740.207792153422,837.94198207,2018-01-07 03:00:00
16727.818462434258,16740.61309398588,16399.826120951093,16546.608800691396,777.18984452,2018-01-07 04:00:00
16546.474945050126,16745.37123051427,16499.144024105764,16564.575122649323,702.2361900999999,2018-01-07 05:00:00
16564.89420116756,16683.062732269307,16396.81706965357,16417.779115632213,729.33382637,2018-01-07 06:00:00
16418.38233993101,16749.492715839384,16408.52288100146,16746.440962413726,581.13484774,2018-01-07 07:00:00
16744.400252943997,16886.551387635525,16692.7913094308,16715.93901578603,646.67350144,2018-01-07 08:00:00
16715.312216814906,16800.234021763143,16576.733486202116,16687.78906857279,447.02813710000004,2018-01-07 09:00:00
16689.09581614617,16817.69024861171,16624.60833991115,16740.142672488488,223.92884777,2018-01-07 10:00:00
16739.35791361468,16780.682861615263,16552.776424331052,16598.401099703926,184.20784935999998,2018-01-07 11:00:00
16610.83895513524,16648.3318863076,16477.189035087842,16497.07191156448,260.94725927999997,2018-01-07 12:00:00
16531.834768557026,16547.05550093708,16296.265909608646,16380.488932581977,369.31343515000003,2018-01-07 13:00:00
16387.593759596726,16592.549368663585,16372.707606280821,16516.101953725203,277.58381621999996,2018-01-07 14:00:00
16516.290353133212,16568.467246751472,16399.12447933856,16439.856404923543,330.97983630000004,2018-01-07 15:00:00
16439.77877764694,16475.487935543966,15754.755411188129,16001.47703718521,845.9265467600001,2018-01-07 16:00:00
16000.88245821325,16288.684918769346,15714.440379212472,15799.60766085431,921.39339863,2018-01-07 17:00:00
15799.323558184504,16101.855003205983,15610.053795527194,16021.702751099287,744.56821823,2018-01-07 18:00:00
16022.338498053972,16200.432305083632,15920.106627821873,16102.076576213834,298.24479426,2018-01-07 19:00:00
16099.589120458399,16197.907731727917,15871.408376452891,16144.486775386702,315.21996058999997,2018-01-07 20:00:00
16139.295778662829,16298.504038237279,16103.319305356907,16199.48394812658,226.47337329,2018-01-07 21:00:00
16200.00886722092,16499.150614842376,16002.699597809547,16441.93952471136,270.64916545,2018-01-07 22:00:00
16439.660185847635,16456.514989873005,16122.67559428628,16151.399411375205,308.99893837,2018-01-07 23:00:00
16218.668845552462,16322.602571916757,15907.0091374059,15953.657988577967,588.29545913,2018-01-08 00:00:00
15940.367888965679,16004.948682174312,15654.261434219348,15850.945686794492,888.72012211,2018-01-08 01:00:00
15847.866112393416,16100.120395004778,15827.197912571533,16035.465620026269,774.58116117,2018-01-08 02:00:00
16029.557043771347,16031.7683265079,15514.401530621808,15669.0369793787,954.8050655,2018-01-08 03:00:00
15631.372721354584,15840.690974734365,15509.47510178363,15639.808100153447,643.58042371,2018-01-08 04:00:00
15639.091482705588,15901.149270827225,15474.539464811214,15768.933600982473,831.11382978,2018-01-08 05:00:00
15768.837633541707,15829.482590148973,15637.723578070487,15754.575271512109,788.02598225,2018-01-08 06:00:00
15750.480932028657,15921.593595764116,15750.470987133398,15864.090771752491,818.7454788599999,2018-01-08 07:00:00
15862.700926498692,15867.628632420814,15352.857227127377,15474.308962448658,784.97334894,2018-01-08 08:00:00
15470.136200897867,15519.7632945921,14615.446227415167,14648.724722756639,1827.61527984,2018-01-08 09:00:00
14645.787138891139,15181.311071493574,14544.348749366809,15181.01170482269,1393.0675440700002,2018-01-08 10:00:00
15181.146144208435,15468.484764837029,15155.627460044194,15398.376073021152,949.71859779,2018-01-08 11:00:00
15411.37248686121,15499.016850677424,15227.461674847826,15345.296325658057,780.0931896999999,2018-01-08 12:00:00
15341.943554616226,15461.488971446033,14437.978176007648,14606.090324801586,1430.6107451700002,2018-01-08 13:00:00
14656.331732810462,14689.0671943603,13141.257248068558,13490.057774614366,2542.64010326,2018-01-08 14:00:00
13490.04583140902,14693.711870238854,12805.519467147005,14295.809949362085,4090.9141231599997,2018-01-08 15:00:00
14285.146640350787,14976.521523258289,14226.686823933069,14842.416323294856,1716.4246704700001,2018-01-08 16:00:00
14820.70685935774,14933.373745966332,14339.956113870561,14700.666081367408,1229.86007376,2018-01-08 17:00:00
14740.580847762736,15102.31765569456,14579.31518018003,14898.444526369052,734.93765645,2018-01-08 18:00:00
14901.34257088934,15247.352420920428,14781.1577403057,15196.596318695683,523.5642613599999,2018-01-08 19:00:00
15196.060746927353,15272.168901129806,14526.956284023498,14899.910757394136,839.49789036,2018-01-08 20:00:00
14900.572621009715,15103.088836092089,14757.649475883769,14894.986155010261,364.98306789000003,2018-01-08 21:00:00
14891.637866458062,14923.064962082535,14480.824158417827,14580.083287013114,697.87078835,2018-01-08 22:00:00
14563.39859370719,15003.016408211697,14393.543409639975,14904.695539536422,708.8817852,2018-01-08 23:00:00
14904.337255927167,15288.789643024782,14811.485047640477,15244.393447767938,636.3627943399999,2018-01-09 00:00:00
15244.67889193722,15319.833945792077,14702.658292044722,15240.719564652116,695.2912801399999,2018-01-09 01:00:00
15243.214574220605,15310.610610304797,15068.280660074592,15214.64701430472,458.82772891,2018-01-09 02:00:00
15221.434282983033,15499.932592776022,15053.577262397952,15210.123449332099,499.84547953,2018-01-09 03:00:00
15187.078689467602,15401.923942059157,15111.842641920428,15347.76301892624,332.70527515000003,2018-01-09 04:00:00
15350.589428807842,15363.535309413937,14671.206124347604,14880.680963059778,751.61585354,2018-01-09 05:00:00
14886.905704331984,14997.90685239444,14604.535177201382,14848.235330567253,673.44438855,2018-01-09 06:00:00
14847.731029426524,15153.656573246586,14835.41485088779,15061.125607359161,365.92401841,2018-01-09 07:00:00
15060.572043830658,15304.65984424044,14988.234028870309,15187.491823945322,338.35959542,2018-01-09 08:00:00
15190.706074503636,15200.859734142554,14763.58605694693,14813.6151050064,396.36229783,2018-01-09 09:00:00
14804.170670076941,14818.660772094707,14168.699330797039,14497.462890926907,1260.10993167,2018-01-09 10:00:00
14498.187405992516,14800.983406795609,14381.21078443226,14725.861236839077,593.05456956,2018-01-09 11:00:00
14727.268836369863,14832.533080038502,14401.144078167314,14659.445593614975,606.82398759,2018-01-09 12:00:00
14650.443150461237,14701.449910176885,14010.574495315243,14040.2413659374,1168.9999979,2018-01-09 13:00:00
14071.976241584383,14639.293272061335,14059.747919396368,14558.417680683393,1101.16811199,2018-01-09 14:00:00
14548.728375299715,14803.28490930847,14482.832294995203,14655.901539674649,675.4360927299999,2018-01-09 15:00:00
14656.866721289867,15008.111068980701,14582.212178531565,14946.04000788274,525.41994679,2018-01-09 16:00:00
14968.734442067976,14984.116111902902,14777.36890184407,14952.428516945165,366.23135026,2018-01-09 17:00:00
14953.287391576627,14992.28938042543,14798.80050058023,14805.183999139033,299.40386067,2018-01-09 18:00:00
14807.420514391612,14866.13789059578,14632.423762955845,14723.048037461564,412.12160649000003,2018-01-09 19:00:00
14717.246084071841,14861.807076730853,14599.55288254346,14754.501860295852,395.91809909,2018-01-09 20:00:00
14753.736831468093,14782.816257118722,14420.601763184524,14464.638133325698,434.14210507,2018-01-09 21:00:00
14452.485060684001,14537.473243261687,14184.00410100014,14256.074304385662,717.58689565,2018-01-09 22:00:00
14236.219460159937,14456.002240358803,14124.862544124242,14401.311160722826,805.3271357799999,2018-01-09 23:00:00
14403.571793184961,14481.906865647248,13746.966482496875,13990.122738579188,1164.8752356700002,2018-01-10 00:00:00
13986.417555996299,14329.637353905491,13943.854370370645,14120.881420574688,657.11828253,2018-01-10 01:00:00
14118.849445024403,14302.748481322566,14055.185563251502,14231.4796496609,431.74778202,2018-01-10 02:00:00
14210.881431269305,14301.058554647347,13947.305256131363,13966.033168560254,608.72867549,2018-01-10 03:00:00
13980.233338323616,14323.875018713554,13864.715591749324,14237.019650785793,768.1498144999999,2018-01-10 04:00:00
14237.159487866016,14253.574013192607,13920.406286385814,14136.307586513518,739.01078385,2018-01-10 05:00:00
14136.472352636236,14347.964376749185,14030.846997594786,14216.209399859465,510.44710753,2018-01-10 06:00:00
14213.005660117182,14260.372591554022,13851.694524583172,13977.660858677287,753.08418448,2018-01-10 07:00:00
13977.375424895281,13977.42442769762,13123.730684469576,13390.802390910456,2174.90464035,2018-01-10 08:00:00
13390.723165845224,13871.80564744621,13323.216247343498,13749.669060652734,1154.4310075100002,2018-01-10 09:00:00
13747.446998518255,13881.726758438419,13482.378897782139,13694.558989175393,909.8281696500001,2018-01-10 10:00:00
13737.465596531529,14130.044393513299,13642.833222990363,13923.04924777262,774.29058089,2018-01-10 11:00:00
13922.553668001063,13967.889412833309,13709.37458596411,13760.38524371691,624.43264076,2018-01-10 12:00:00
13758.671525166634,14095.060838522553,13637.156941082738,13859.200247128461,590.85276303,2018-01-10 13:00:00
13813.256603263795,13938.755436801903,13498.9105541477,13628.640650736546,818.27319977,2018-01-10 14:00:00
13597.759516771797,14481.882154085675,13581.796987369711,14383.802831078701,1246.57856617,2018-01-10 15:00:00
14383.141976275974,14693.06698034614,14339.126257659816,14405.817857295193,974.5688057399999,2018-01-10 16:00:00
14416.784727980219,14597.088048589381,14266.705862259641,14565.603184468713,504.83524032,2018-01-10 17:00:00
14549.189488098753,14736.460484831243,14377.8926691216,14543.484161857248,447.80050477000003,2018-01-10 18:00:00
14544.098821380252,14549.243215753966,14173.068288724982,14348.073100599566,361.3757115,2018-01-10 19:00:00
14347.538711729247,14539.812484026605,14237.844293639328,14480.292947483513,302.25856109,2018-01-10 20:00:00
14480.257007323953,14592.065352785296,14418.632653694736,14512.347343511025,318.08556507000003,2018-01-10 21:00:00
14496.921182974029,14580.321781737084,14245.180139571361,14498.341919807346,432.17519705,2018-01-10 22:00:00
14490.036902810298,14964.658514831226,14399.220345232337,14901.70308397737,445.88795943,2018-01-10 23:00:00
14937.445019267063,14968.976488742523,14513.078839254471,14566.678896054998,564.68961687,2018-01-11 00:00:00
14573.531133896877,14624.690964608964,14295.217653047497,14428.494608646617,557.7375539999999,2018-01-11 01:00:00
14376.731154057763,14504.91501934547,14064.686312785274,14135.864428565315,497.70300564,2018-01-11 02:00:00
14136.265314517837,14146.941397241511,12593.529626692098,12909.491796031423,3422.5117206600003,2018-01-11 03:00:00
12897.082966991818,13462.269649143342,11367.327955475153,13088.779240973166,6191.95521724,2018-01-11 04:00:00
13090.859003537122,13615.864869186138,12578.826396926232,12864.337836209412,3609.6408485,2018-01-11 05:00:00
12865.43030430956,13496.360923849656,12778.223857975458,13184.625110286552,1929.90875513,2018-01-11 06:00:00
13223.016366836855,13630.90863036268,12996.326660614257,13530.786345806659,1385.05656217,2018-01-11 07:00:00
13530.7545667956,13871.522795234525,13528.64480872734,13657.095840930819,1042.18253632,2018-01-11 08:00:00
13656.741960813571,13897.23256292479,13296.784836831768,13423.175040845183,790.2877523,2018-01-11 09:00:00
13423.907443327691,13569.965322115804,13208.27506473451,13252.119997974296,650.2198172,2018-01-11 10:00:00
13251.874628145535,13502.71895077641,13038.127283932266,13382.595611451927,1246.5864521699998,2018-01-11 11:00:00
13381.354868870954,13947.040949697608,13280.220357476517,13804.729070552,1067.0225704000002,2018-01-11 12:00:00
13803.049674383205,13940.33292928264,13626.510723328558,13755.953008587525,1000.55744499,2018-01-11 13:00:00
13756.091920536977,14140.500439216185,13678.674323610978,14098.699577205745,1114.29215994,2018-01-11 14:00:00
14068.99656475494,14400.943910722737,13862.99392795578,13958.566064342698,1310.4485892100001,2018-01-11 15:00:00
13950.531298856169,14190.722851849068,13907.999945057876,13950.714961538863,664.4956316,2018-01-11 16:00:00
13950.751453588347,13970.603904464735,13611.988526325884,13652.212958619175,795.59293028,2018-01-11 17:00:00
13652.472408883597,13853.34157087615,13621.64364977089,13662.889597204588,651.50338401,2018-01-11 18:00:00
13663.96906026517,13780.238081043068,13206.420184812843,13433.638846169726,717.35120554,2018-01-11 19:00:00
13402.90758152577,13657.442102082345,13051.079933612222,13399.73499687504,863.95950146,2018-01-11 20:00:00
13404.857429475975,13434.887685885487,13008.241683968723,13379.395625887204,921.18593813,2018-01-11 21:00:00
13378.68290914577,13458.570141864842,12811.664010367156,12973.025609451175,1093.69705963,2018-01-11 22:00:00
12972.795927871319,13396.773825841485,12510.90417304527,13234.966406640939,1980.51433458,2018-01-11 23:00:00
13234.619592950987,13238.955735932162,12498.258577115992,12969.868838542634,1539.44603555,2018-01-12 00:00:00
12962.729761761275,13502.050480282487,12904.699054727696,13393.630016092558,934.0829919299999,2018-01-12 01:00:00
13390.929623650394,13552.201672653768,13227.0160783835,13401.161058231799,650.85598808,2018-01-12 02:00:00
13372.062528285778,13854.398138000652,13348.987968867928,13848.824936096513,1099.3300588299999,2018-01-12 03:00:00
13852.622481123039,13878.756482880723,13522.651754414843,13770.500074171323,688.05447105,2018-01-12 04:00:00
13760.120386657627,13850.789604131814,13353.403569171534,13552.368812395445,720.4755992,2018-01-12 05:00:00
13551.193230357085,13876.232079302341,13517.344232281548,13860.514752988118,688.47991557,2018-01-12 06:00:00
